时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-10 03:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 03:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 04:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 04:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 05:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 06:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 09:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 09:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 10:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 11:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 11:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 12:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 12:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 12:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 13:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 14:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 14:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 14:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 14:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 14:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 15:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 16:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 16:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 17:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 17:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 19:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-10 23:52:00,1,预警,焚烧炉出口氧含量偏高,预警
