时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-24 03:29:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 04:23:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 06:17:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 07:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 07:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 08:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 09:58:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-07-24 10:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 10:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 11:47:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-07-24 12:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 15:29:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 16:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 18:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 18:39:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 19:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 20:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 21:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-24 23:41:00,1,预警,焚烧炉出口氧含量偏高,预警
