时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-11 03:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-11 05:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-11 05:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-11 05:25:00,1,报警,低炉温焚烧,报警
2025-05-11 05:25:00,1,预警,瞬时低炉温焚烧,预警
2025-05-11 05:28:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-11 09:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-11 10:05:00,1,预警,瞬时低炉温焚烧,预警
2025-05-11 10:05:00,1,报警,低炉温焚烧,报警
2025-05-11 10:08:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-11 10:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-11 10:30:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-11 10:30:00,1,预警,瞬时低炉温焚烧,预警
2025-05-11 10:30:00,1,报警,低炉温焚烧,报警
2025-05-11 11:20:00,1,预警,瞬时低炉温焚烧,预警
2025-05-11 11:20:00,1,报警,低炉温焚烧,报警
2025-05-11 11:22:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-11 13:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-11 14:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-05-11 17:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-11 21:30:00,1,预警,瞬时低炉温焚烧,预警
2025-05-11 21:30:00,1,报警,低炉温焚烧,报警
2025-05-11 21:34:00,1,预警,布袋除尘器压力损失偏低,预警
