时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-04 02:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 02:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 04:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 05:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-04 05:45:00,1,报警,低炉温焚烧,报警
2025-06-04 05:48:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-04 06:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-04 06:30:00,1,报警,低炉温焚烧,报警
2025-06-04 06:32:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-04 06:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-04 06:35:00,1,报警,低炉温焚烧,报警
2025-06-04 06:38:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-04 07:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 10:32:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-06-04 11:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 11:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 13:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-04 14:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 14:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-04 14:35:00,1,报警,低炉温焚烧,报警
2025-06-04 14:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 14:38:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-04 14:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 15:15:00,1,报警,低炉温焚烧,报警
2025-06-04 15:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-04 15:16:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-04 15:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 17:48:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-04 18:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-04 18:20:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-04 18:20:00,1,报警,低炉温焚烧,报警
2025-06-04 18:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 19:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-04 20:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-04 20:40:00,1,报警,低炉温焚烧,报警
2025-06-04 20:42:00,1,预警,布袋除尘器压力损失偏低,预警
