时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-28 02:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 04:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 06:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 08:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 09:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 09:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 09:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 10:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 10:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 12:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 13:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 14:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 14:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 14:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 15:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 16:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 16:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 17:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 20:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 20:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 20:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 21:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 22:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 23:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-28 23:54:00,1,预警,焚烧炉出口氧含量偏高,预警
