时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-13 00:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-13 00:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-13 03:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-13 03:35:00,1,报警,低炉温焚烧,报警
2025-06-13 03:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-13 03:36:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-13 04:10:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-13 04:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-13 05:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-13 05:28:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-13 07:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-13 08:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-13 08:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-13 11:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-13 11:20:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-13 11:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-13 11:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-13 11:20:00,1,报警,低炉温焚烧,报警
2025-06-13 12:50:00,1,预警,布袋除尘器压力损失偏低,预警
