时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-10 00:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 00:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 01:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 02:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 02:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 03:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 04:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 05:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 05:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 05:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 06:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 06:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 07:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 07:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 08:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 08:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 09:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 10:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 10:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 10:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 11:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 12:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 12:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 14:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 14:40:00,1,预警,布袋除尘器压力损失偏高,预警
2025-02-10 15:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 15:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 15:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 15:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 16:10:00,1,预警,布袋除尘器压力损失偏高,预警
2025-02-10 16:58:00,1,预警,布袋除尘器压力损失偏高,预警
2025-02-10 17:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 19:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 19:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-10 21:08:00,1,预警,焚烧炉出口氧含量偏高,预警
