时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-25 02:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 02:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 03:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 04:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 06:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 06:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 07:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 08:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 08:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 09:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 10:00:00,1,预警,烟气中二氧化硫（SO₂）浓度较高,预警
2025-03-25 10:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 11:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 11:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 12:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 12:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 12:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 14:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 15:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 15:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 22:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-25 23:10:00,1,预警,焚烧炉出口氧含量偏高,预警
