时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-27 00:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 01:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 02:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 02:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 04:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 04:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 04:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 05:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 05:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 06:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 06:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 06:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 07:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 07:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 08:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 10:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 12:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 15:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 15:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 15:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 17:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 17:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 18:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 20:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 20:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 21:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 21:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 22:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-27 22:46:00,1,预警,焚烧炉出口氧含量偏高,预警
