时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-26 03:15:00,1,预警,瞬时低炉温焚烧,预警
2025-05-26 03:15:00,1,报警,低炉温焚烧,报警
2025-05-26 03:16:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-26 03:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-26 07:15:00,1,预警,瞬时低炉温焚烧,预警
2025-05-26 07:15:00,1,报警,低炉温焚烧,报警
2025-05-26 07:16:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-26 09:10:00,1,预警,瞬时低炉温焚烧,预警
2025-05-26 09:10:00,1,报警,低炉温焚烧,报警
2025-05-26 09:14:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-26 10:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-26 18:32:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-05-26 22:40:00,1,预警,瞬时低炉温焚烧,预警
2025-05-26 22:40:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-26 22:40:00,1,报警,低炉温焚烧,报警
