时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-30 01:35:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 01:39:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 01:47:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 02:55:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 03:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 05:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 05:13:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 06:31:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 07:35:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 08:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 09:03:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 09:09:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 10:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 13:55:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 14:33:00,1,预警,布袋除尘器压力损失偏低,预警
2024-07-30 15:04:00,1,预警,布袋除尘器压力损失偏低,预警
2024-07-30 16:29:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-30 22:28:00,1,预警,焚烧炉出口氧含量偏高,预警
