时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-13 00:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 00:32:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-02-13 00:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 05:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 05:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 06:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 06:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 06:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 07:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 07:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 07:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 07:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 08:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 08:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 09:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 09:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 10:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 11:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 11:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 12:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 14:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 14:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 15:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 15:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 15:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 16:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 16:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 17:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 17:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 17:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 18:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 19:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 19:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 20:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 20:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 21:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 21:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 21:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 22:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 22:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-13 23:22:00,1,预警,焚烧炉出口氧含量偏高,预警
