时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-11 01:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 03:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 04:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 04:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 04:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 05:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 05:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 06:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 06:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 07:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 09:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 10:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 12:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 14:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 14:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 14:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 15:06:00,1,预警,布袋除尘器压力损失偏高,预警
2025-03-11 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 15:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 16:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 18:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-11 23:52:00,1,预警,焚烧炉出口氧含量偏高,预警
