时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-23 00:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 01:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 02:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 03:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 03:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 04:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 04:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 04:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 06:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 06:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 06:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 06:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 06:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 11:30:00,1,报警,低炉温焚烧,报警
2025-04-23 11:30:00,1,预警,瞬时低炉温焚烧,预警
2025-04-23 11:34:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-23 11:56:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-04-23 12:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 12:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 18:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 20:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 21:30:00,1,预警,瞬时低炉温焚烧,预警
2025-04-23 21:30:00,1,报警,低炉温焚烧,报警
2025-04-23 21:32:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-23 22:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-23 23:45:00,1,预警,瞬时低炉温焚烧,预警
2025-04-23 23:45:00,1,报警,低炉温焚烧,报警
2025-04-23 23:48:00,1,预警,布袋除尘器压力损失偏低,预警
