时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-25 00:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:00:00,1,报警,低炉温焚烧,报警
2025-06-25 00:00:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-25 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 00:05:00,1,报警,低炉温焚烧,报警
2025-06-25 00:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:10:00,1,报警,低炉温焚烧,报警
2025-06-25 00:15:00,1,报警,低炉温焚烧,报警
2025-06-25 00:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:20:00,1,报警,低炉温焚烧,报警
2025-06-25 00:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:25:00,1,报警,低炉温焚烧,报警
2025-06-25 00:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:30:00,1,报警,低炉温焚烧,报警
2025-06-25 00:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:35:00,1,报警,低炉温焚烧,报警
2025-06-25 00:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:40:00,1,报警,低炉温焚烧,报警
2025-06-25 00:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:45:00,1,报警,低炉温焚烧,报警
2025-06-25 00:50:00,1,报警,低炉温焚烧,报警
2025-06-25 00:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 00:55:00,1,报警,低炉温焚烧,报警
2025-06-25 01:00:00,1,报警,低炉温焚烧,报警
2025-06-25 01:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:05:00,1,报警,低炉温焚烧,报警
2025-06-25 01:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:10:00,1,报警,低炉温焚烧,报警
2025-06-25 01:15:00,1,报警,低炉温焚烧,报警
2025-06-25 01:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:20:00,1,报警,低炉温焚烧,报警
2025-06-25 01:25:00,1,报警,低炉温焚烧,报警
2025-06-25 01:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:30:00,1,报警,低炉温焚烧,报警
2025-06-25 01:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:35:00,1,报警,低炉温焚烧,报警
2025-06-25 01:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:40:00,1,报警,低炉温焚烧,报警
2025-06-25 01:45:00,1,报警,低炉温焚烧,报警
2025-06-25 01:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:50:00,1,报警,低炉温焚烧,报警
2025-06-25 01:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 01:55:00,1,报警,低炉温焚烧,报警
2025-06-25 02:00:00,1,报警,低炉温焚烧,报警
2025-06-25 02:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:05:00,1,报警,低炉温焚烧,报警
2025-06-25 02:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:10:00,1,报警,低炉温焚烧,报警
2025-06-25 02:15:00,1,报警,低炉温焚烧,报警
2025-06-25 02:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:20:00,1,报警,低炉温焚烧,报警
2025-06-25 02:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:25:00,1,报警,低炉温焚烧,报警
2025-06-25 02:30:00,1,报警,低炉温焚烧,报警
2025-06-25 02:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:35:00,1,报警,低炉温焚烧,报警
2025-06-25 02:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:40:00,1,报警,低炉温焚烧,报警
2025-06-25 02:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:45:00,1,报警,低炉温焚烧,报警
2025-06-25 02:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 02:50:00,1,报警,低炉温焚烧,报警
2025-06-25 03:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:00:00,1,报警,低炉温焚烧,报警
2025-06-25 03:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:05:00,1,报警,低炉温焚烧,报警
2025-06-25 03:10:00,1,报警,低炉温焚烧,报警
2025-06-25 03:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:15:00,1,报警,低炉温焚烧,报警
2025-06-25 03:20:00,1,报警,低炉温焚烧,报警
2025-06-25 03:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:25:00,1,报警,低炉温焚烧,报警
2025-06-25 03:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:30:00,1,报警,低炉温焚烧,报警
2025-06-25 03:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:35:00,1,报警,低炉温焚烧,报警
2025-06-25 03:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:40:00,1,报警,低炉温焚烧,报警
2025-06-25 03:45:00,1,报警,低炉温焚烧,报警
2025-06-25 03:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:50:00,1,报警,低炉温焚烧,报警
2025-06-25 03:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 03:55:00,1,报警,低炉温焚烧,报警
2025-06-25 03:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:00:00,1,报警,低炉温焚烧,报警
2025-06-25 04:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:05:00,1,报警,低炉温焚烧,报警
2025-06-25 04:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:10:00,1,报警,低炉温焚烧,报警
2025-06-25 04:15:00,1,报警,低炉温焚烧,报警
2025-06-25 04:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:20:00,1,报警,低炉温焚烧,报警
2025-06-25 04:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:25:00,1,报警,低炉温焚烧,报警
2025-06-25 04:30:00,1,报警,低炉温焚烧,报警
2025-06-25 04:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:35:00,1,报警,低炉温焚烧,报警
2025-06-25 04:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:40:00,1,报警,低炉温焚烧,报警
2025-06-25 04:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:45:00,1,报警,低炉温焚烧,报警
2025-06-25 04:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:50:00,1,报警,低炉温焚烧,报警
2025-06-25 04:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 04:55:00,1,报警,低炉温焚烧,报警
2025-06-25 05:00:00,1,报警,低炉温焚烧,报警
2025-06-25 05:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-25 05:05:00,1,报警,低炉温焚烧,报警
