时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-01 02:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-01 04:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-01 08:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-01 11:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-01 11:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-01 15:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-01 21:45:00,1,报警,低炉温焚烧,报警
2025-06-01 21:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-01 21:46:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-01 22:00:00,1,报警,低炉温焚烧,报警
2025-06-01 22:00:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-01 22:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-01 22:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-01 23:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-01 23:50:00,1,报警,低炉温焚烧,报警
2025-06-01 23:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-01 23:54:00,1,预警,布袋除尘器压力损失偏低,预警
