时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-11 00:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 03:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 03:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 04:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 05:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 05:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 06:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 09:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 10:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 10:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 10:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 11:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 11:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 11:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 12:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 17:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 17:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 17:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 19:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 20:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 21:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 21:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 21:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-11 21:48:00,1,预警,焚烧炉出口氧含量偏高,预警
