时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-29 03:45:00,1,预警,瞬时低炉温焚烧,预警
2025-04-29 03:45:00,1,报警,低炉温焚烧,报警
2025-04-29 03:46:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-29 04:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-29 04:50:00,1,预警,瞬时低炉温焚烧,预警
2025-04-29 04:50:00,1,报警,低炉温焚烧,报警
2025-04-29 04:54:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-29 07:30:00,1,预警,瞬时低炉温焚烧,预警
2025-04-29 07:30:00,1,报警,低炉温焚烧,报警
2025-04-29 07:32:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-29 09:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-29 10:04:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-29 10:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-29 10:55:00,1,报警,低炉温焚烧,报警
2025-04-29 10:55:00,1,预警,瞬时低炉温焚烧,预警
2025-04-29 10:56:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-29 10:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-29 14:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-04-29 14:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-29 15:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-29 15:34:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-29 17:45:00,1,报警,低炉温焚烧,报警
2025-04-29 17:45:00,1,预警,瞬时低炉温焚烧,预警
2025-04-29 17:48:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-29 18:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-29 18:45:00,1,报警,低炉温焚烧,报警
2025-04-29 18:45:00,1,预警,瞬时低炉温焚烧,预警
2025-04-29 18:48:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-29 21:45:00,1,报警,低炉温焚烧,报警
2025-04-29 21:45:00,1,预警,瞬时低炉温焚烧,预警
2025-04-29 21:48:00,1,预警,布袋除尘器压力损失偏低,预警
