时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-09-10 13:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 13:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 14:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 14:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 14:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 14:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 15:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 16:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 16:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 17:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 17:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 18:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 19:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 21:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-10 22:54:00,1,预警,焚烧炉出口氧含量偏高,预警
