时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-14 01:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 01:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 01:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 01:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 01:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 02:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 02:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 03:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 03:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 03:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 04:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 04:32:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-14 04:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 05:20:00,1,报警,低炉温焚烧,报警
2025-06-14 05:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-14 05:24:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-14 06:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 06:35:00,1,报警,低炉温焚烧,报警
2025-06-14 06:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-14 06:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 06:36:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-14 08:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 09:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 11:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 13:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 13:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 15:20:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-14 16:00:00,1,报警,低炉温焚烧,报警
2025-06-14 16:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-14 16:00:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-14 17:25:00,1,报警,低炉温焚烧,报警
2025-06-14 17:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-14 17:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 17:26:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-14 17:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 18:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 18:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-14 18:55:00,1,报警,低炉温焚烧,报警
2025-06-14 18:58:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-14 19:45:00,1,报警,低炉温焚烧,报警
2025-06-14 19:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-14 19:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 19:48:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-14 21:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 21:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 23:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-14 23:55:00,1,报警,低炉温焚烧,报警
2025-06-14 23:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-14 23:58:00,1,预警,布袋除尘器压力损失偏低,预警
