时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-11 00:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 00:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 01:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 01:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 02:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 02:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 03:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 03:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 03:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 04:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 04:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 05:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 06:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 06:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 06:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 06:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 07:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 07:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 08:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 10:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 11:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 11:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 11:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 12:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 12:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 12:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 12:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 12:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 12:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 13:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 14:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 15:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 15:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-11 15:52:00,1,预警,焚烧炉出口氧含量偏高,预警
