时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-28 05:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-28 05:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-28 06:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-28 06:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-28 09:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-28 09:50:00,1,预警,瞬时低炉温焚烧,预警
2025-04-28 09:50:00,1,报警,低炉温焚烧,报警
2025-04-28 09:54:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-28 16:50:00,1,报警,低炉温焚烧,报警
2025-04-28 16:50:00,1,预警,瞬时低炉温焚烧,预警
2025-04-28 16:54:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-28 19:10:00,1,报警,低炉温焚烧,报警
2025-04-28 19:10:00,1,预警,瞬时低炉温焚烧,预警
2025-04-28 19:14:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-28 20:35:00,1,报警,低炉温焚烧,报警
2025-04-28 20:35:00,1,预警,瞬时低炉温焚烧,预警
2025-04-28 20:36:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-28 22:25:00,1,报警,低炉温焚烧,报警
2025-04-28 22:25:00,1,预警,瞬时低炉温焚烧,预警
2025-04-28 22:26:00,1,预警,布袋除尘器压力损失偏低,预警
