时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-14 00:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 01:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 01:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 02:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 03:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 04:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 05:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 05:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 06:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 06:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 07:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 08:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 08:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 08:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 09:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 10:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 10:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 10:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 10:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 11:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 12:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 12:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 12:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 21:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 22:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 22:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 22:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 22:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 23:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-03-14 23:24:00,1,预警,焚烧炉出口氧含量偏高,预警
