时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-09 01:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 01:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 03:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 03:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 03:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 08:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 08:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 09:48:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-10-09 10:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 10:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 11:54:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-10-09 16:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 19:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 19:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 20:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-09 20:14:00,1,预警,焚烧炉出口氧含量偏高,预警
