时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-22 01:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 02:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 04:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 06:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 06:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 07:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 07:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 08:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 09:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 15:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 15:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 16:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 16:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 17:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 17:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 18:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 19:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 20:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 20:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 22:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 22:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-22 23:12:00,1,预警,焚烧炉出口氧含量偏高,预警
