时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-17 00:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-17 02:39:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-17 08:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-17 09:17:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-07-17 09:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-17 11:35:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-17 14:33:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-17 15:19:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-17 15:29:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-17 15:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-17 16:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-17 18:06:00,1,预警,布袋除尘器压力损失偏高,预警
2024-07-17 23:49:00,1,预警,焚烧炉出口氧含量偏高,预警
