时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-26 00:00:00,1,报警,烟气中一氧化碳（CO）排放超标,报警
2025-06-26 00:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-26 00:00:00,1,报警,烟气中氮氧化物（NOx）排放超标,报警
2025-06-26 00:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2025-06-26 00:05:00,1,报警,低炉温焚烧,报警
2025-06-26 00:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 00:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-26 00:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 00:45:00,1,报警,低炉温焚烧,报警
2025-06-26 00:48:00,1,预警,布袋除尘器压力损失偏高,预警
2025-06-26 00:50:00,1,报警,低炉温焚烧,报警
2025-06-26 00:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 00:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 00:55:00,1,报警,低炉温焚烧,报警
2025-06-26 00:58:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-26 01:00:00,1,报警,低炉温焚烧,报警
2025-06-26 01:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2025-06-26 01:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-26 01:02:00,1,预警,布袋除尘器压力损失偏高,预警
2025-06-26 01:05:00,1,报警,低炉温焚烧,报警
2025-06-26 01:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:10:00,1,报警,低炉温焚烧,报警
2025-06-26 01:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:15:00,1,报警,低炉温焚烧,报警
2025-06-26 01:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:20:00,1,报警,低炉温焚烧,报警
2025-06-26 01:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:25:00,1,报警,低炉温焚烧,报警
2025-06-26 01:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:30:00,1,报警,低炉温焚烧,报警
2025-06-26 01:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:35:00,1,报警,低炉温焚烧,报警
2025-06-26 01:40:00,1,报警,低炉温焚烧,报警
2025-06-26 01:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:45:00,1,报警,低炉温焚烧,报警
2025-06-26 01:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 01:50:00,1,报警,低炉温焚烧,报警
2025-06-26 01:55:00,1,报警,低炉温焚烧,报警
2025-06-26 01:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:00:00,1,报警,低炉温焚烧,报警
2025-06-26 02:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-26 02:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2025-06-26 02:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:10:00,1,报警,低炉温焚烧,报警
2025-06-26 02:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:15:00,1,报警,低炉温焚烧,报警
2025-06-26 02:20:00,1,报警,低炉温焚烧,报警
2025-06-26 02:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:25:00,1,报警,低炉温焚烧,报警
2025-06-26 02:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:30:00,1,报警,低炉温焚烧,报警
2025-06-26 02:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:35:00,1,报警,低炉温焚烧,报警
2025-06-26 02:40:00,1,报警,低炉温焚烧,报警
2025-06-26 02:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:45:00,1,报警,低炉温焚烧,报警
2025-06-26 02:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:50:00,1,报警,低炉温焚烧,报警
2025-06-26 02:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 02:55:00,1,报警,低炉温焚烧,报警
2025-06-26 03:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-26 03:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:00:00,1,报警,低炉温焚烧,报警
2025-06-26 03:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:05:00,1,报警,低炉温焚烧,报警
2025-06-26 03:10:00,1,报警,低炉温焚烧,报警
2025-06-26 03:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:15:00,1,报警,低炉温焚烧,报警
2025-06-26 03:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:20:00,1,报警,低炉温焚烧,报警
2025-06-26 03:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:25:00,1,报警,低炉温焚烧,报警
2025-06-26 03:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:30:00,1,报警,低炉温焚烧,报警
2025-06-26 03:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:35:00,1,报警,低炉温焚烧,报警
2025-06-26 03:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:40:00,1,报警,低炉温焚烧,报警
2025-06-26 03:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:45:00,1,报警,低炉温焚烧,报警
2025-06-26 03:50:00,1,报警,低炉温焚烧,报警
2025-06-26 03:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 03:55:00,1,报警,低炉温焚烧,报警
2025-06-26 03:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:00:00,1,报警,低炉温焚烧,报警
2025-06-26 04:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-26 04:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:05:00,1,报警,低炉温焚烧,报警
2025-06-26 04:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:10:00,1,报警,低炉温焚烧,报警
2025-06-26 04:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:15:00,1,报警,低炉温焚烧,报警
2025-06-26 04:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:20:00,1,报警,低炉温焚烧,报警
2025-06-26 04:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:22:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-26 04:25:00,1,报警,低炉温焚烧,报警
2025-06-26 04:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:30:00,1,报警,低炉温焚烧,报警
2025-06-26 04:35:00,1,报警,低炉温焚烧,报警
2025-06-26 04:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:40:00,1,报警,低炉温焚烧,报警
2025-06-26 04:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:45:00,1,报警,低炉温焚烧,报警
2025-06-26 04:50:00,1,报警,低炉温焚烧,报警
2025-06-26 04:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 04:55:00,1,报警,低炉温焚烧,报警
2025-06-26 05:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-26 05:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 05:00:00,1,报警,低炉温焚烧,报警
2025-06-26 05:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 05:05:00,1,报警,低炉温焚烧,报警
2025-06-26 05:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 05:20:00,1,报警,低炉温焚烧,报警
2025-06-26 05:22:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-26 05:25:00,1,报警,低炉温焚烧,报警
2025-06-26 05:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 05:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 05:30:00,1,报警,低炉温焚烧,报警
2025-06-26 05:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 05:35:00,1,报警,低炉温焚烧,报警
2025-06-26 05:40:00,1,报警,低炉温焚烧,报警
2025-06-26 05:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 05:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 05:45:00,1,报警,低炉温焚烧,报警
2025-06-26 05:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 05:50:00,1,报警,低炉温焚烧,报警
2025-06-26 05:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 05:55:00,1,报警,低炉温焚烧,报警
2025-06-26 06:05:00,1,报警,低炉温焚烧,报警
2025-06-26 06:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 06:10:00,1,报警,低炉温焚烧,报警
2025-06-26 06:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-26 06:25:00,1,报警,低炉温焚烧,报警
