时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-09 00:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 01:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 03:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 04:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 04:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 05:45:00,1,报警,低炉温焚烧,报警
2025-05-09 05:45:00,1,预警,瞬时低炉温焚烧,预警
2025-05-09 05:48:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-09 06:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 06:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 07:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 07:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 09:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 13:10:00,1,报警,低炉温焚烧,报警
2025-05-09 13:10:00,1,预警,瞬时低炉温焚烧,预警
2025-05-09 13:14:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-09 17:20:00,1,报警,低炉温焚烧,报警
2025-05-09 17:20:00,1,预警,瞬时低炉温焚烧,预警
2025-05-09 17:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-09 17:22:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-09 18:55:00,1,预警,瞬时低炉温焚烧,预警
2025-05-09 18:55:00,1,报警,低炉温焚烧,报警
2025-05-09 18:56:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-09 19:50:00,1,预警,瞬时低炉温焚烧,预警
2025-05-09 19:50:00,1,报警,低炉温焚烧,报警
2025-05-09 19:54:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-09 23:06:00,1,预警,焚烧炉出口氧含量偏高,预警
