时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-14 00:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 00:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 00:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 00:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 01:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 01:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 03:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 04:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 05:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 05:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 05:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 05:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 06:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 06:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 06:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 08:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 08:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 08:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 09:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 09:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 10:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 11:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 11:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 12:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 13:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 13:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 13:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 14:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 14:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 14:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 15:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 15:04:00,1,预警,布袋除尘器压力损失偏高,预警
2025-01-14 15:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 16:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 16:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 17:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 17:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 17:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 18:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 18:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 18:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 18:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 19:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 19:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 20:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 20:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 20:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 21:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 21:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 21:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 22:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 22:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 22:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 22:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 22:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 22:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 23:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 23:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 23:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 23:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 23:58:00,1,预警,焚烧炉出口氧含量偏高,预警
