时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-04 00:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 03:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 03:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 03:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 06:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 08:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 08:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 08:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 09:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 10:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 10:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 10:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 11:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 11:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 12:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 14:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 16:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 16:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 16:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 17:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 18:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 18:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 18:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 18:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 19:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 19:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 19:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 20:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 21:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 21:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 22:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 22:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 22:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 23:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-04 23:20:00,1,预警,焚烧炉出口氧含量偏高,预警
