时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-27 00:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 01:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 01:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 02:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 02:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 03:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 03:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 04:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 05:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 07:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 08:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 08:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 08:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 10:00:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-11-27 10:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 10:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 10:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 11:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 11:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 11:50:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-11-27 12:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 12:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 14:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 14:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 14:28:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-11-27 15:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 15:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 16:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 16:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 16:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 17:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 17:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 18:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 19:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 19:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 20:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 20:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 20:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 21:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 21:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 21:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 21:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 22:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 22:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 22:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 22:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 22:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-27 23:48:00,1,预警,焚烧炉出口氧含量偏高,预警
