时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-06 08:20:00,1,预警,瞬时低炉温焚烧,预警
2025-05-06 08:20:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-06 08:20:00,1,报警,低炉温焚烧,报警
2025-05-06 08:40:00,1,预警,瞬时低炉温焚烧,预警
2025-05-06 08:40:00,1,报警,低炉温焚烧,报警
2025-05-06 08:44:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-06 08:45:00,1,预警,瞬时低炉温焚烧,预警
2025-05-06 08:45:00,1,报警,低炉温焚烧,报警
2025-05-06 08:50:00,1,预警,瞬时低炉温焚烧,预警
2025-05-06 08:50:00,1,报警,低炉温焚烧,报警
2025-05-06 11:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-06 13:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-05-06 17:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-06 21:05:00,1,预警,瞬时低炉温焚烧,预警
2025-05-06 21:05:00,1,报警,低炉温焚烧,报警
2025-05-06 21:08:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-06 23:48:00,1,预警,焚烧炉出口氧含量偏高,预警
