时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-23 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 00:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 00:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 01:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 01:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 02:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 02:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 02:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 02:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 03:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 03:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 03:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 03:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 04:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 04:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 04:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 05:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 05:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 06:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 07:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 08:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 09:08:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-01-23 09:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 09:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 09:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 10:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 10:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 11:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 11:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 12:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 12:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 12:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 13:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 13:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 13:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 14:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 14:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 14:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 15:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 16:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 17:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 18:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 19:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 20:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 20:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 21:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 21:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 21:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 22:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 22:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 23:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 23:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 23:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 23:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-23 23:46:00,1,预警,焚烧炉出口氧含量偏高,预警
