时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-23 00:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 00:25:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 07:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 08:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 09:45:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 18:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 19:57:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 20:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 21:11:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 22:19:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 22:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 22:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-23 22:42:00,1,预警,焚烧炉出口氧含量偏高,预警
