时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-18 00:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 00:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 02:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 02:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 02:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 03:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 03:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 03:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 06:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 07:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 10:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 11:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 13:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 15:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 15:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 15:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 16:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 17:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 19:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 20:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 20:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 21:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-18 21:10:00,1,预警,焚烧炉出口氧含量偏高,预警
