时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-20 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 00:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 00:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 01:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 01:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 03:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 03:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 03:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 08:15:00,1,报警,低炉温焚烧,报警
2025-05-20 08:15:00,1,预警,瞬时低炉温焚烧,预警
2025-05-20 08:18:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-20 08:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 09:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 10:15:00,1,预警,瞬时低炉温焚烧,预警
2025-05-20 10:15:00,1,报警,低炉温焚烧,报警
2025-05-20 10:18:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-20 11:30:00,1,报警,低炉温焚烧,报警
2025-05-20 11:30:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-20 11:30:00,1,预警,瞬时低炉温焚烧,预警
2025-05-20 12:00:00,1,报警,低炉温焚烧,报警
2025-05-20 12:00:00,1,预警,瞬时低炉温焚烧,预警
2025-05-20 12:04:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-20 12:35:00,1,报警,低炉温焚烧,报警
2025-05-20 12:35:00,1,预警,瞬时低炉温焚烧,预警
2025-05-20 12:36:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-20 12:54:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-20 13:00:00,1,预警,瞬时低炉温焚烧,预警
2025-05-20 13:00:00,1,报警,低炉温焚烧,报警
2025-05-20 13:02:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-20 14:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 17:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 17:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 18:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 18:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 18:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 19:45:00,1,预警,瞬时低炉温焚烧,预警
2025-05-20 19:45:00,1,报警,低炉温焚烧,报警
2025-05-20 19:48:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-20 19:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 21:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 22:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 22:12:00,1,预警,焚烧炉出口氧含量偏高,预警
