时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-03 01:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-03 07:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-03 09:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-03 11:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-03 11:55:00,1,报警,低炉温焚烧,报警
2025-05-03 11:55:00,1,预警,瞬时低炉温焚烧,预警
2025-05-03 11:58:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-03 14:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-03 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-03 16:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-03 17:00:00,1,预警,瞬时低炉温焚烧,预警
2025-05-03 17:00:00,1,报警,低炉温焚烧,报警
2025-05-03 17:02:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-03 19:50:00,1,报警,低炉温焚烧,报警
2025-05-03 19:50:00,1,预警,瞬时低炉温焚烧,预警
2025-05-03 19:54:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-03 21:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-03 21:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-03 22:00:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-03 22:00:00,1,预警,瞬时低炉温焚烧,预警
2025-05-03 22:00:00,1,报警,低炉温焚烧,报警
