时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-22 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 02:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 02:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 02:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 03:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 03:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 04:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 04:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 04:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 05:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 05:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 05:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 06:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 06:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 06:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 07:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 07:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 08:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 09:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 10:02:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-01-22 10:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 10:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 10:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 11:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 11:34:00,1,预警,焚烧炉出口氧含量偏低,预警
2025-01-22 11:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 12:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 12:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 12:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 12:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 13:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 13:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 14:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 14:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 15:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 15:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 15:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 16:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 17:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 18:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 19:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 19:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 19:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 20:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 20:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 21:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 21:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 21:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 21:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 22:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 22:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-22 23:46:00,1,预警,焚烧炉出口氧含量偏高,预警
