时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-18 00:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 00:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 03:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 05:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 07:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 09:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 09:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 10:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 12:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 13:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 16:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 18:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 19:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 20:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 21:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-18 22:34:00,1,预警,焚烧炉出口氧含量偏高,预警
