时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-02 00:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 01:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 02:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 02:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 03:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 04:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 04:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 05:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 05:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 06:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 08:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 08:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 08:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 08:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 09:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 09:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 09:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 09:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 10:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 10:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 10:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 10:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 11:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 11:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 11:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 12:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 12:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 13:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 13:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 13:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 14:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 14:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 15:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 15:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 15:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 16:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 17:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 17:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 19:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 19:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 21:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 21:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 23:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-02-02 23:54:00,1,预警,焚烧炉出口氧含量偏高,预警
