时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-02 00:05:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 00:05:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-02 00:05:00,1,预警,布袋除尘器压力损失偏低,预警
2024-07-02 00:05:00,1,报警,低炉温焚烧,报警
2024-07-02 00:10:00,1,报警,低炉温焚烧,报警
2024-07-02 00:10:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 00:15:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 00:15:00,1,报警,低炉温焚烧,报警
2024-07-02 00:20:00,1,报警,低炉温焚烧,报警
2024-07-02 00:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 01:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 01:35:00,1,报警,低炉温焚烧,报警
2024-07-02 01:55:00,1,报警,低炉温焚烧,报警
2024-07-02 01:55:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 02:20:00,1,报警,低炉温焚烧,报警
2024-07-02 02:20:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 02:45:00,1,报警,低炉温焚烧,报警
2024-07-02 02:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 03:00:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 03:00:00,1,报警,低炉温焚烧,报警
2024-07-02 03:10:00,1,报警,低炉温焚烧,报警
2024-07-02 03:10:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 03:30:00,1,报警,低炉温焚烧,报警
2024-07-02 03:30:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 03:35:00,1,报警,低炉温焚烧,报警
2024-07-02 03:35:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 03:45:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 03:45:00,1,报警,低炉温焚烧,报警
2024-07-02 04:00:00,1,报警,低炉温焚烧,报警
2024-07-02 04:00:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 05:00:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 05:00:00,1,报警,低炉温焚烧,报警
2024-07-02 05:05:00,1,预警,瞬时低炉温焚烧,预警
2024-07-02 05:05:00,1,报警,低炉温焚烧,报警
