时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-20 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 00:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 00:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 01:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 01:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 03:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 03:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 03:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 08:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 09:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 14:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 17:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 17:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 18:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 18:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 18:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 19:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 21:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 22:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-20 22:12:00,1,预警,焚烧炉出口氧含量偏高,预警
