时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-20 00:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 03:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 06:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 08:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 08:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 09:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 10:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 10:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 11:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 11:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 11:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 12:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 12:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 13:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 14:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 14:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 15:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 19:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 19:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 21:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 21:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 23:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-20 23:22:00,1,预警,焚烧炉出口氧含量偏高,预警
