时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-01 00:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 00:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 00:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 01:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 03:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 03:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 04:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 04:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 04:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 06:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 06:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 06:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 09:15:00,1,报警,低炉温焚烧,报警
2025-05-01 09:15:00,1,预警,瞬时低炉温焚烧,预警
2025-05-01 09:18:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-01 09:55:00,1,预警,瞬时低炉温焚烧,预警
2025-05-01 09:55:00,1,报警,低炉温焚烧,报警
2025-05-01 09:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 09:58:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-01 10:00:00,1,报警,低炉温焚烧,报警
2025-05-01 10:00:00,1,预警,瞬时低炉温焚烧,预警
2025-05-01 10:04:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-01 17:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 21:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 22:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 22:30:00,1,预警,瞬时低炉温焚烧,预警
2025-05-01 22:30:00,1,报警,低炉温焚烧,报警
2025-05-01 22:34:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-01 23:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-01 23:18:00,1,预警,焚烧炉出口氧含量偏高,预警
