时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-04 00:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 01:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 03:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 04:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 10:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 11:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 11:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 11:50:00,1,报警,低炉温焚烧,报警
2025-05-04 11:50:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-04 11:50:00,1,预警,瞬时低炉温焚烧,预警
2025-05-04 15:05:00,1,报警,低炉温焚烧,报警
2025-05-04 15:05:00,1,预警,瞬时低炉温焚烧,预警
2025-05-04 15:06:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-04 15:20:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-04 15:20:00,1,报警,低炉温焚烧,报警
2025-05-04 15:20:00,1,预警,瞬时低炉温焚烧,预警
2025-05-04 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 16:50:00,1,报警,低炉温焚烧,报警
2025-05-04 16:50:00,1,预警,瞬时低炉温焚烧,预警
2025-05-04 16:52:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-04 17:05:00,1,报警,低炉温焚烧,报警
2025-05-04 17:05:00,1,预警,瞬时低炉温焚烧,预警
2025-05-04 17:06:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-04 17:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 18:25:00,1,预警,瞬时低炉温焚烧,预警
2025-05-04 18:25:00,1,报警,低炉温焚烧,报警
2025-05-04 18:26:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-04 19:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 20:15:00,1,预警,瞬时低炉温焚烧,预警
2025-05-04 20:15:00,1,报警,低炉温焚烧,报警
2025-05-04 20:18:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-04 21:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 21:30:00,1,报警,低炉温焚烧,报警
2025-05-04 21:30:00,1,预警,瞬时低炉温焚烧,预警
2025-05-04 21:32:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-04 21:45:00,1,报警,低炉温焚烧,报警
2025-05-04 21:45:00,1,预警,瞬时低炉温焚烧,预警
2025-05-04 21:46:00,1,预警,布袋除尘器压力损失偏低,预警
2025-05-04 22:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 22:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 22:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 22:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 23:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-05-04 23:06:00,1,预警,焚烧炉出口氧含量偏高,预警
