时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-27 00:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 01:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 01:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 02:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 02:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 03:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 04:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 05:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 06:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 09:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 11:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 12:15:00,1,预警,瞬时低炉温焚烧,预警
2025-04-27 12:15:00,1,报警,低炉温焚烧,报警
2025-04-27 12:16:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-27 15:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 17:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-27 20:40:00,1,预警,瞬时低炉温焚烧,预警
2025-04-27 20:40:00,1,报警,低炉温焚烧,报警
2025-04-27 20:42:00,1,预警,布袋除尘器压力损失偏低,预警
