时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-26 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 00:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 00:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 01:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 02:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 04:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 04:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 05:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 07:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 08:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 08:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 08:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 09:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 12:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 12:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 12:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 13:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 14:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 14:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 14:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 16:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 17:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 17:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 17:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 18:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 18:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 18:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 18:50:00,1,预警,布袋除尘器压力损失偏低,预警
2024-10-26 20:50:00,1,报警,低炉温焚烧,报警
2024-10-26 20:50:00,1,预警,瞬时低炉温焚烧,预警
2024-10-26 20:55:00,1,预警,瞬时低炉温焚烧,预警
2024-10-26 20:55:00,1,报警,低炉温焚烧,报警
2024-10-26 21:00:00,1,预警,瞬时低炉温焚烧,预警
2024-10-26 21:00:00,1,报警,低炉温焚烧,报警
2024-10-26 21:05:00,1,预警,瞬时低炉温焚烧,预警
2024-10-26 21:05:00,1,报警,低炉温焚烧,报警
2024-10-26 22:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 23:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-26 23:44:00,1,预警,焚烧炉出口氧含量偏高,预警
