时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-22 00:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 00:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 00:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 01:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 01:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 02:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 03:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 03:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 05:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 05:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 05:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 06:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 07:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 07:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 07:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 20:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 20:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 20:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 22:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-22 23:24:00,1,预警,焚烧炉出口氧含量偏高,预警
