时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-08-26 00:00:00,1,报警,烟气中一氧化碳（CO）排放超标,报警
2024-08-26 00:00:00,1,报警,烟气中氮氧化物（NOx）排放超标,报警
2024-08-26 00:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-08-26 01:19:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-08-26 01:19:00,1,预警,布袋除尘器压力损失偏高,预警
2024-08-26 01:50:00,1,报警,低炉温焚烧,报警
2024-08-26 01:50:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 02:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-08-26 02:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2024-08-26 02:00:00,1,预警,烟气中二氧化硫（SO₂）浓度较高,预警
2024-08-26 03:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2024-08-26 03:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-08-26 03:00:00,1,预警,烟气中二氧化硫（SO₂）浓度较高,预警
2024-08-26 04:00:00,1,预警,烟气中二氧化硫（SO₂）浓度较高,预警
2024-08-26 04:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2024-08-26 04:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-08-26 04:05:00,1,报警,低炉温焚烧,报警
2024-08-26 04:05:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 04:09:00,1,预警,布袋除尘器压力损失偏低,预警
2024-08-26 04:10:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 04:10:00,1,报警,低炉温焚烧,报警
2024-08-26 04:20:00,1,报警,低炉温焚烧,报警
2024-08-26 04:20:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 04:25:00,1,报警,低炉温焚烧,报警
2024-08-26 04:25:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 05:00:00,1,预警,烟气中二氧化硫（SO₂）浓度较高,预警
2024-08-26 05:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2024-08-26 05:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-08-26 05:15:00,1,报警,低炉温焚烧,报警
2024-08-26 05:15:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 05:20:00,1,报警,低炉温焚烧,报警
2024-08-26 05:20:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 05:35:00,1,报警,低炉温焚烧,报警
2024-08-26 05:35:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 06:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2024-08-26 06:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-08-26 06:00:00,1,预警,烟气中二氧化硫（SO₂）浓度较高,预警
2024-08-26 06:10:00,1,报警,低炉温焚烧,报警
2024-08-26 06:10:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 06:15:00,1,报警,低炉温焚烧,报警
2024-08-26 06:15:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 06:20:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 06:20:00,1,报警,低炉温焚烧,报警
2024-08-26 07:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-08-26 07:00:00,1,预警,烟气中二氧化硫（SO₂）浓度较高,预警
2024-08-26 07:00:00,1,预警,烟气中氮氧化物（NOx）浓度较高,预警
2024-08-26 07:45:00,1,报警,低炉温焚烧,报警
2024-08-26 07:45:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 08:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-08-26 08:45:00,1,报警,低炉温焚烧,报警
2024-08-26 08:45:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 09:10:00,1,报警,低炉温焚烧,报警
2024-08-26 09:10:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 09:15:00,1,报警,低炉温焚烧,报警
2024-08-26 09:15:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 11:25:00,1,报警,低炉温焚烧,报警
2024-08-26 11:25:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 11:29:00,1,预警,布袋除尘器压力损失偏高,预警
2024-08-26 11:30:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 11:30:00,1,报警,低炉温焚烧,报警
2024-08-26 11:55:00,1,报警,低炉温焚烧,报警
2024-08-26 11:55:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 12:35:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 12:35:00,1,报警,低炉温焚烧,报警
2024-08-26 13:15:00,1,报警,低炉温焚烧,报警
2024-08-26 13:15:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 13:40:00,1,报警,低炉温焚烧,报警
2024-08-26 13:40:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 14:45:00,1,报警,低炉温焚烧,报警
2024-08-26 14:45:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 17:15:00,1,报警,低炉温焚烧,报警
2024-08-26 17:15:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 18:15:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 18:15:00,1,报警,低炉温焚烧,报警
2024-08-26 20:10:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 20:10:00,1,报警,低炉温焚烧,报警
2024-08-26 20:20:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 20:20:00,1,报警,低炉温焚烧,报警
2024-08-26 20:25:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 20:25:00,1,报警,低炉温焚烧,报警
2024-08-26 22:10:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 22:10:00,1,报警,低炉温焚烧,报警
2024-08-26 22:15:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 22:15:00,1,报警,低炉温焚烧,报警
2024-08-26 23:35:00,1,报警,低炉温焚烧,报警
2024-08-26 23:35:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 23:40:00,1,预警,瞬时低炉温焚烧,预警
2024-08-26 23:40:00,1,报警,低炉温焚烧,报警
2024-08-26 23:45:00,1,报警,低炉温焚烧,报警
2024-08-26 23:45:00,1,预警,瞬时低炉温焚烧,预警
