时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-09 00:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-09 00:00:00,1,报警,低炉温焚烧,报警
2024-11-09 00:00:00,1,预警,烟气中一氧化碳（CO）浓度较高,预警
2024-11-09 00:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:05:00,1,报警,低炉温焚烧,报警
2024-11-09 00:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:10:00,1,报警,低炉温焚烧,报警
2024-11-09 00:15:00,1,报警,低炉温焚烧,报警
2024-11-09 00:15:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:20:00,1,报警,低炉温焚烧,报警
2024-11-09 00:25:00,1,报警,低炉温焚烧,报警
2024-11-09 00:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:30:00,1,报警,低炉温焚烧,报警
2024-11-09 00:30:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:35:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:35:00,1,报警,低炉温焚烧,报警
2024-11-09 00:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:40:00,1,报警,低炉温焚烧,报警
2024-11-09 00:45:00,1,报警,低炉温焚烧,报警
2024-11-09 00:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:50:00,1,报警,低炉温焚烧,报警
2024-11-09 00:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:55:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 00:55:00,1,报警,低炉温焚烧,报警
2024-11-09 01:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:00:00,1,报警,低炉温焚烧,报警
2024-11-09 01:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:05:00,1,报警,低炉温焚烧,报警
2024-11-09 01:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:10:00,1,报警,低炉温焚烧,报警
2024-11-09 01:15:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:15:00,1,报警,低炉温焚烧,报警
2024-11-09 01:20:00,1,报警,低炉温焚烧,报警
2024-11-09 01:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:25:00,1,报警,低炉温焚烧,报警
2024-11-09 01:30:00,1,报警,低炉温焚烧,报警
2024-11-09 01:30:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:35:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:35:00,1,报警,低炉温焚烧,报警
2024-11-09 01:40:00,1,报警,低炉温焚烧,报警
2024-11-09 01:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:45:00,1,报警,低炉温焚烧,报警
2024-11-09 01:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:50:00,1,报警,低炉温焚烧,报警
2024-11-09 01:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:55:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 01:55:00,1,报警,低炉温焚烧,报警
2024-11-09 02:00:00,1,报警,低炉温焚烧,报警
2024-11-09 02:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:05:00,1,报警,低炉温焚烧,报警
2024-11-09 02:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:10:00,1,报警,低炉温焚烧,报警
2024-11-09 02:15:00,1,报警,低炉温焚烧,报警
2024-11-09 02:15:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:20:00,1,报警,低炉温焚烧,报警
2024-11-09 02:25:00,1,报警,低炉温焚烧,报警
2024-11-09 02:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:30:00,1,报警,低炉温焚烧,报警
2024-11-09 02:30:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:35:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:35:00,1,报警,低炉温焚烧,报警
2024-11-09 02:40:00,1,报警,低炉温焚烧,报警
2024-11-09 02:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:45:00,1,报警,低炉温焚烧,报警
2024-11-09 02:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:50:00,1,报警,低炉温焚烧,报警
2024-11-09 02:55:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 02:55:00,1,报警,低炉温焚烧,报警
2024-11-09 03:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 03:00:00,1,报警,低炉温焚烧,报警
2024-11-09 03:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 03:05:00,1,报警,低炉温焚烧,报警
2024-11-09 03:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 03:10:00,1,报警,低炉温焚烧,报警
2024-11-09 03:15:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 03:15:00,1,报警,低炉温焚烧,报警
2024-11-09 03:20:00,1,报警,低炉温焚烧,报警
2024-11-09 03:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 03:25:00,1,报警,低炉温焚烧,报警
2024-11-09 03:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 03:30:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 03:30:00,1,报警,低炉温焚烧,报警
2024-11-09 03:35:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 03:35:00,1,报警,低炉温焚烧,报警
2024-11-09 03:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-09 03:40:00,1,报警,低炉温焚烧,报警
