时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-06 00:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:00:00,1,报警,低炉温焚烧,报警
2024-11-06 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-06 00:00:00,1,预警,布袋除尘器压力损失偏低,预警
2024-11-06 00:00:00,1,报警,烟气中一氧化碳（CO）排放超标,报警
2024-11-06 00:05:00,1,报警,低炉温焚烧,报警
2024-11-06 00:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:10:00,1,报警,低炉温焚烧,报警
2024-11-06 00:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:15:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:15:00,1,报警,低炉温焚烧,报警
2024-11-06 00:20:00,1,报警,低炉温焚烧,报警
2024-11-06 00:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:30:00,1,报警,低炉温焚烧,报警
2024-11-06 00:30:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:35:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:35:00,1,报警,低炉温焚烧,报警
2024-11-06 00:40:00,1,报警,低炉温焚烧,报警
2024-11-06 00:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:45:00,1,报警,低炉温焚烧,报警
2024-11-06 00:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:50:00,1,报警,低炉温焚烧,报警
2024-11-06 00:55:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 00:55:00,1,报警,低炉温焚烧,报警
2024-11-06 01:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:00:00,1,报警,低炉温焚烧,报警
2024-11-06 01:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:05:00,1,报警,低炉温焚烧,报警
2024-11-06 01:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:10:00,1,报警,低炉温焚烧,报警
2024-11-06 01:15:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:15:00,1,报警,低炉温焚烧,报警
2024-11-06 01:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:20:00,1,报警,低炉温焚烧,报警
2024-11-06 01:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:25:00,1,报警,低炉温焚烧,报警
2024-11-06 01:30:00,1,报警,低炉温焚烧,报警
2024-11-06 01:30:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:35:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:35:00,1,报警,低炉温焚烧,报警
2024-11-06 01:40:00,1,报警,低炉温焚烧,报警
2024-11-06 01:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:45:00,1,报警,低炉温焚烧,报警
2024-11-06 01:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 01:50:00,1,报警,低炉温焚烧,报警
2024-11-06 02:00:00,1,报警,低炉温焚烧,报警
2024-11-06 02:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:05:00,1,报警,低炉温焚烧,报警
2024-11-06 02:10:00,1,报警,低炉温焚烧,报警
2024-11-06 02:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:15:00,1,报警,低炉温焚烧,报警
2024-11-06 02:15:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:20:00,1,报警,低炉温焚烧,报警
2024-11-06 02:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:25:00,1,报警,低炉温焚烧,报警
2024-11-06 02:30:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:30:00,1,报警,低炉温焚烧,报警
2024-11-06 02:35:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:35:00,1,报警,低炉温焚烧,报警
2024-11-06 02:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:40:00,1,报警,低炉温焚烧,报警
2024-11-06 02:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:45:00,1,报警,低炉温焚烧,报警
2024-11-06 02:50:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 02:50:00,1,报警,低炉温焚烧,报警
2024-11-06 02:55:00,1,报警,低炉温焚烧,报警
2024-11-06 02:55:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:00:00,1,报警,低炉温焚烧,报警
2024-11-06 03:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:05:00,1,报警,低炉温焚烧,报警
2024-11-06 03:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:10:00,1,报警,低炉温焚烧,报警
2024-11-06 03:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:15:00,1,报警,低炉温焚烧,报警
2024-11-06 03:15:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:20:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:20:00,1,报警,低炉温焚烧,报警
2024-11-06 03:25:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:25:00,1,报警,低炉温焚烧,报警
2024-11-06 03:30:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:30:00,1,报警,低炉温焚烧,报警
2024-11-06 03:35:00,1,报警,低炉温焚烧,报警
2024-11-06 03:35:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:40:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:40:00,1,报警,低炉温焚烧,报警
2024-11-06 03:45:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:45:00,1,报警,低炉温焚烧,报警
2024-11-06 03:55:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 03:55:00,1,报警,低炉温焚烧,报警
2024-11-06 04:00:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 04:00:00,1,报警,低炉温焚烧,报警
2024-11-06 04:05:00,1,报警,低炉温焚烧,报警
2024-11-06 04:05:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 04:10:00,1,报警,低炉温焚烧,报警
2024-11-06 04:10:00,1,预警,瞬时低炉温焚烧,预警
2024-11-06 04:20:00,1,预警,瞬时低炉温焚烧,预警
