时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-16 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 00:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 00:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 00:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 01:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 01:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 02:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 02:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 03:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 03:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 03:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 03:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 04:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 04:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 05:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 05:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 05:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 06:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 08:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 09:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 09:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 10:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 10:30:00,1,报警,低炉温焚烧,报警
2025-01-16 10:30:00,1,预警,瞬时低炉温焚烧,预警
2025-01-16 10:32:00,1,预警,布袋除尘器压力损失偏低,预警
2025-01-16 10:40:00,1,预警,瞬时低炉温焚烧,预警
2025-01-16 10:40:00,1,报警,低炉温焚烧,报警
2025-01-16 10:42:00,1,预警,布袋除尘器压力损失偏低,预警
2025-01-16 12:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 13:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 13:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 14:00:00,1,预警,瞬时低炉温焚烧,预警
2025-01-16 14:00:00,1,报警,低炉温焚烧,报警
2025-01-16 14:04:00,1,预警,布袋除尘器压力损失偏低,预警
2025-01-16 14:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 14:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 14:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 15:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 15:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 16:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 17:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 17:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 17:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 18:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 18:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 18:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 19:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 19:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 19:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 21:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 21:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 21:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 21:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 22:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 22:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 22:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 22:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 23:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-01-16 23:34:00,1,预警,焚烧炉出口氧含量偏高,预警
