时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-07-27 00:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 02:39:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 04:01:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 05:27:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 08:55:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 11:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 12:09:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 12:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 14:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 14:59:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 15:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 15:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 16:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 16:09:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 17:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 19:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 20:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 22:35:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-07-27 23:46:00,1,预警,焚烧炉出口氧含量偏高,预警
