时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-09-28 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 00:26:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 00:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 01:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 02:12:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 02:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 02:34:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 02:52:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 03:06:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 03:20:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 03:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 04:04:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 04:16:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 04:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 05:30:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 05:36:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 05:42:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 05:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 06:00:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 06:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 06:20:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 06:46:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 06:52:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 07:20:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 07:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 07:56:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 08:04:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 08:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 08:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 08:14:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 08:18:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 08:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 09:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 09:16:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 09:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 09:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 10:06:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 10:16:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 10:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 11:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 11:04:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 11:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 11:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 11:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 12:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 12:24:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 13:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 13:54:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 14:20:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 14:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 14:24:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 14:28:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 14:34:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 14:40:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 14:46:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 14:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 15:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 15:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 15:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 16:06:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 16:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 16:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 16:32:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 16:42:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 16:50:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 17:04:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 17:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 17:14:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 17:28:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 17:32:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 17:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 17:44:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 19:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 20:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 20:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 21:00:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 21:06:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 21:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 21:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 21:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 21:42:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 22:32:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 22:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 22:38:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 22:50:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 23:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 23:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 23:10:00,1,预警,布袋除尘器压力损失偏高,预警
2024-09-28 23:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-28 23:44:00,1,预警,焚烧炉出口氧含量偏高,预警
