时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-09-18 08:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 09:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 09:50:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-09-18 10:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 10:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 11:52:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-09-18 12:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 15:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 15:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 18:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 18:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 18:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 20:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 20:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 20:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 22:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 22:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 23:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-09-18 23:56:00,1,预警,焚烧炉出口氧含量偏高,预警
