时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-19 00:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 00:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 02:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 02:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 04:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 04:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 05:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 06:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 06:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 07:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 07:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 08:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 09:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 09:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 11:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 12:05:00,1,报警,低炉温焚烧,报警
2025-04-19 12:05:00,1,预警,瞬时低炉温焚烧,预警
2025-04-19 12:06:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-19 12:45:00,1,报警,低炉温焚烧,报警
2025-04-19 12:45:00,1,预警,瞬时低炉温焚烧,预警
2025-04-19 12:48:00,1,预警,布袋除尘器压力损失偏低,预警
2025-04-19 13:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 14:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 15:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 15:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 15:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 16:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 16:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 17:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 18:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 20:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 22:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 22:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-19 23:28:00,1,预警,焚烧炉出口氧含量偏高,预警
