时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-13 05:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 05:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 05:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 06:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 09:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 09:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 10:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 11:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 11:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 14:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 15:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 15:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 16:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 16:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 16:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 18:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 18:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 18:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 19:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 19:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 20:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 20:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 20:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-04-13 23:08:00,1,预警,焚烧炉出口氧含量偏高,预警
