时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-19 00:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 00:00:00,1,报警,低炉温焚烧,报警
2025-06-19 00:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-19 00:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 00:05:00,1,报警,低炉温焚烧,报警
2025-06-19 01:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 01:35:00,1,报警,低炉温焚烧,报警
2025-06-19 02:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 02:00:00,1,报警,低炉温焚烧,报警
2025-06-19 03:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 03:30:00,1,报警,低炉温焚烧,报警
2025-06-19 06:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 06:40:00,1,报警,低炉温焚烧,报警
2025-06-19 07:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 07:45:00,1,报警,低炉温焚烧,报警
2025-06-19 07:48:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-19 07:50:00,1,报警,低炉温焚烧,报警
2025-06-19 07:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 07:55:00,1,报警,低炉温焚烧,报警
2025-06-19 07:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 08:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 08:00:00,1,报警,低炉温焚烧,报警
2025-06-19 08:05:00,1,报警,低炉温焚烧,报警
2025-06-19 08:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 08:08:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-19 08:10:00,1,报警,低炉温焚烧,报警
2025-06-19 08:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 08:20:00,1,报警,低炉温焚烧,报警
2025-06-19 08:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 08:30:00,1,报警,低炉温焚烧,报警
2025-06-19 08:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 08:32:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-19 08:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 08:35:00,1,报警,低炉温焚烧,报警
2025-06-19 08:50:00,1,报警,低炉温焚烧,报警
2025-06-19 08:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 08:55:00,1,报警,低炉温焚烧,报警
2025-06-19 08:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 08:56:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-19 09:05:00,1,报警,低炉温焚烧,报警
2025-06-19 09:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 09:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 09:40:00,1,报警,低炉温焚烧,报警
2025-06-19 09:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 09:45:00,1,报警,低炉温焚烧,报警
2025-06-19 09:48:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-19 09:55:00,1,报警,低炉温焚烧,报警
2025-06-19 09:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 10:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 10:00:00,1,报警,低炉温焚烧,报警
2025-06-19 10:30:00,1,报警,低炉温焚烧,报警
2025-06-19 10:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 10:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 10:45:00,1,报警,低炉温焚烧,报警
2025-06-19 10:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 10:50:00,1,报警,低炉温焚烧,报警
2025-06-19 11:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 11:00:00,1,报警,低炉温焚烧,报警
2025-06-19 11:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 11:05:00,1,报警,低炉温焚烧,报警
2025-06-19 11:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 11:15:00,1,报警,低炉温焚烧,报警
2025-06-19 11:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 11:35:00,1,报警,低炉温焚烧,报警
2025-06-19 11:40:00,1,报警,低炉温焚烧,报警
2025-06-19 11:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 11:50:00,1,报警,低炉温焚烧,报警
2025-06-19 11:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 12:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 12:05:00,1,报警,低炉温焚烧,报警
2025-06-19 12:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 12:10:00,1,报警,低炉温焚烧,报警
2025-06-19 13:10:00,1,报警,低炉温焚烧,报警
2025-06-19 13:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 14:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 14:00:00,1,报警,低炉温焚烧,报警
2025-06-19 14:20:00,1,报警,低炉温焚烧,报警
2025-06-19 14:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 14:24:00,1,预警,布袋除尘器压力损失偏低,预警
2025-06-19 14:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 14:25:00,1,报警,低炉温焚烧,报警
2025-06-19 14:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 14:35:00,1,报警,低炉温焚烧,报警
2025-06-19 14:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 14:50:00,1,报警,低炉温焚烧,报警
2025-06-19 15:00:00,1,报警,低炉温焚烧,报警
2025-06-19 15:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 15:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 15:10:00,1,报警,低炉温焚烧,报警
2025-06-19 15:25:00,1,报警,低炉温焚烧,报警
2025-06-19 15:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 15:30:00,1,报警,低炉温焚烧,报警
2025-06-19 15:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 15:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 15:40:00,1,报警,低炉温焚烧,报警
2025-06-19 15:45:00,1,报警,低炉温焚烧,报警
2025-06-19 15:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 15:50:00,1,报警,低炉温焚烧,报警
2025-06-19 15:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 16:00:00,1,报警,低炉温焚烧,报警
2025-06-19 16:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 16:10:00,1,报警,低炉温焚烧,报警
2025-06-19 16:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 16:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 16:20:00,1,报警,低炉温焚烧,报警
2025-06-19 16:45:00,1,报警,低炉温焚烧,报警
2025-06-19 16:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 16:50:00,1,报警,低炉温焚烧,报警
2025-06-19 16:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 17:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 17:00:00,1,报警,低炉温焚烧,报警
2025-06-19 17:30:00,1,报警,低炉温焚烧,报警
2025-06-19 17:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 17:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 17:40:00,1,报警,低炉温焚烧,报警
2025-06-19 17:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 17:45:00,1,报警,低炉温焚烧,报警
2025-06-19 18:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 18:00:00,1,报警,低炉温焚烧,报警
2025-06-19 18:05:00,1,报警,低炉温焚烧,报警
2025-06-19 18:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 19:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-19 19:55:00,1,报警,低炉温焚烧,报警
