时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-10 04:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 05:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 06:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 08:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 09:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 10:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 10:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 10:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 10:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 11:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 12:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 14:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 16:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 17:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 19:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 20:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 21:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-10 22:18:00,1,预警,焚烧炉出口氧含量偏高,预警
