时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-02 00:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 01:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 02:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 03:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 04:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 04:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 04:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 05:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 06:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 06:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 06:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 07:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 08:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 09:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 09:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 09:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 09:54:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-10-02 10:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 11:48:00,1,预警,焚烧炉出口氧含量偏低,预警
2024-10-02 12:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 13:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 14:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 14:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 18:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 18:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 20:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 20:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 20:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 21:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-02 23:16:00,1,预警,焚烧炉出口氧含量偏高,预警
