时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-21 00:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2025-06-21 00:00:00,1,报警,低炉温焚烧,报警
2025-06-21 00:05:00,1,报警,低炉温焚烧,报警
2025-06-21 00:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:10:00,1,报警,低炉温焚烧,报警
2025-06-21 00:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:15:00,1,报警,低炉温焚烧,报警
2025-06-21 00:20:00,1,报警,低炉温焚烧,报警
2025-06-21 00:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:25:00,1,报警,低炉温焚烧,报警
2025-06-21 00:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:30:00,1,报警,低炉温焚烧,报警
2025-06-21 00:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:35:00,1,报警,低炉温焚烧,报警
2025-06-21 00:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:40:00,1,报警,低炉温焚烧,报警
2025-06-21 00:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:45:00,1,报警,低炉温焚烧,报警
2025-06-21 00:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:50:00,1,报警,低炉温焚烧,报警
2025-06-21 00:50:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 00:55:00,1,报警,低炉温焚烧,报警
2025-06-21 00:55:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:00:00,1,报警,低炉温焚烧,报警
2025-06-21 01:00:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:05:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:05:00,1,报警,低炉温焚烧,报警
2025-06-21 01:10:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:10:00,1,报警,低炉温焚烧,报警
2025-06-21 01:15:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:15:00,1,报警,低炉温焚烧,报警
2025-06-21 01:20:00,1,报警,低炉温焚烧,报警
2025-06-21 01:20:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:25:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:25:00,1,报警,低炉温焚烧,报警
2025-06-21 01:30:00,1,报警,低炉温焚烧,报警
2025-06-21 01:30:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:35:00,1,报警,低炉温焚烧,报警
2025-06-21 01:35:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:40:00,1,报警,低炉温焚烧,报警
2025-06-21 01:40:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:45:00,1,报警,低炉温焚烧,报警
2025-06-21 01:45:00,1,预警,瞬时低炉温焚烧,预警
2025-06-21 01:50:00,1,预警,瞬时低炉温焚烧,预警
