时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-04 01:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 01:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 08:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 09:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 10:00:00,1,预警,烟气中二氧化硫（SO₂）浓度较高,预警
2024-10-04 10:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 10:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 11:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 11:48:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 12:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 13:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 13:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 15:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 16:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 17:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 18:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 18:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 19:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 20:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 23:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 23:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-04 23:54:00,1,预警,焚烧炉出口氧含量偏高,预警
