时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-11-10 00:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 00:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 01:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 01:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 03:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 03:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 04:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 05:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 05:34:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 06:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 06:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 08:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 08:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 09:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 09:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 09:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 09:52:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 10:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 10:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 10:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 11:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 11:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 11:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 11:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 11:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 11:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 12:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 12:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 12:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 12:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 12:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 13:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 13:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 13:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 14:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 14:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 14:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 14:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 15:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 15:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 15:58:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 16:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 16:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 16:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 16:38:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 17:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 18:12:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 18:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 18:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 19:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 20:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 20:40:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 21:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 21:22:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 21:36:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 21:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 22:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-11-10 23:26:00,1,预警,焚烧炉出口氧含量偏高,预警
