时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2024-10-24 01:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 01:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 02:18:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 04:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 04:26:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 04:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 05:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 06:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 06:50:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 06:56:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 07:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 07:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 08:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 08:32:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 08:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 09:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 09:42:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 11:04:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 13:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 13:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 13:28:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 13:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 14:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 14:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 15:02:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 15:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 16:24:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 17:14:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 17:30:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 19:16:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 19:44:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 20:20:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 20:54:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 21:08:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 22:00:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 23:06:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 23:10:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 23:46:00,1,预警,焚烧炉出口氧含量偏高,预警
2024-10-24 23:52:00,1,预警,焚烧炉出口氧含量偏高,预警
